ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P224B,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11928,02,02,1,2,190232003,5.962307,1,,1,1,3,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11928,04,04,1,2,190232003,16.80662,1,,1,1,3,1,PAPA BLANCA,2612,1,0,150,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11929,02,02,1,2,190231004,.8289846,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,600,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11929,02,02,1,2,190231004,.8289846,1,,1,1,3,1,PAPA BLANCA,2612,1,0,350,0,0,0,0,1,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11929,03,03,1,2,190231004,2.715637,1,,1,1,8,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11929,06,06,1,2,190231004,23.26559,1,,1,1,5,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,1,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11930,01,01,1,2,190232004,.2197632,1,,1,1,10,1,PAPA BLANCA,2612,1,0,100,0,0,0,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11930,01,01,1,2,190232004,.2197632,1,,1,1,11,1,PAPA COLOR,2613,1,0,025,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11930,01,01,1,2,190232004,.2197632,1,,1,1,9,1,MAIZ AMILACEO,2108,1,0,050,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11930,02,02,1,2,190232004,1.487257,1,,1,1,6,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11930,03,03,1,2,190232004,1.66175,1,,1,1,13,1,ARVEJA,2901,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11931,07,07,1,2,190231003,5.294551,1,,1,0,1,1,MAIZ AMILACEO,2108,1,0,087,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,11931,07,07,1,2,190231003,5.294551,1,,1,0,2,1,TRIGO,2113,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11933,08,08,1,2,190232002,1.407917,1,,1,1,3,1,PAPA BLANCA,2612,1,0,150,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11933,08,08,1,2,190232002,1.407917,1,,1,1,3,2,PAPA AMARILLA,2611,1,0,100,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11936,02,02,1,2,190251003,.8356478,1,,1,1,10,1,OCA,2608,1,0,015,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11936,02,02,1,2,190251003,.8356478,1,,1,1,10,2,OLLUCO,2609,1,0,010,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11936,03,03,1,2,190251003,4.489942,1,,1,1,5,1,OCA,2608,1,0,025,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11936,03,03,1,2,190251003,4.489942,1,,1,1,5,2,OLLUCO,2609,1,0,025,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11936,04,04,1,2,190251003,3.501671,1,,1,1,10,1,OCA,2608,1,0,025,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11936,04,04,1,2,190251003,3.501671,1,,1,1,6,1,PAPA BLANCA,2612,1,0,150,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,11936,04,04,1,2,190251003,3.501671,1,,1,1,10,2,OLLUCO,2609,1,0,025,0,0,1,1,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,11941,01,01,1,2,190254005,270.691,1,,1,1,7,1,PAPA BLANCA,2612,1,0,150,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,11943,01,01,1,2,190251002,.0790701,1,,1,1,4,1,PAPA BLANCA,2612,1,0,050,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,11943,01,01,1,2,190251002,.0790701,1,,1,1,3,1,PAPA AMARILLA,2611,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,11943,01,01,1,2,190251002,.0790701,1,,1,1,2,1,PAPA BLANCA,2612,1,0,050,0,0,1,0,0,0,0, 
2024,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,11949,04,04,1,2,190231002,10.21542,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,200,0,0,0,1,1,0,0, 
2024,19,PASCO,01,PASCO,10,TICLACAYAN,11956,06,06,1,2,190142004,50.70013,1,,1,1,3,1,PAPA COLOR,2613,1,0,100,0,0,1,0,1,0,0, 
2024,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,11963,02,02,1,2,190154003,1190.922,1,,1,1,2,1,PAPA AMARILLA,2611,1,0,100,0,0,1,1,0,0,0, 
2024,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,11964,02,02,1,2,190143004,234.1665,1,,1,1,2,1,PAPA HUAYRO,2614,1,0,200,0,0,1,1,1,0,0, 
2024,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,11965,01,01,1,2,190141002,22.4033,1,,1,1,3,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,11965,01,01,1,2,190141002,22.4033,1,,1,1,3,2,HABA,2942,1,0,050,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,11965,01,01,1,2,190141002,22.4033,1,,1,1,3,3,MAIZ AMILACEO,2108,1,0,050,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,01,01,1,2,190131004,11.04873,1,,1,1,8,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,02,02,1,2,190131004,20.04315,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,150,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,02,02,1,2,190131004,20.04315,1,,1,1,8,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,02,02,1,2,190131004,20.04315,1,,1,1,7,1,MAIZ AMILACEO,2108,1,0,230,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,04,04,1,2,190131004,71.37979,1,,1,1,3,1,MAIZ AMILACEO,2108,1,1,000,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,04,04,1,2,190131004,71.37979,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,500,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,06,06,1,2,190131004,10.05931,1,,1,1,7,1,MAIZ AMILACEO,2108,1,0,230,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,06,06,1,2,190131004,10.05931,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,07,07,1,2,190131004,57.92872,1,,1,1,6,1,MAIZ AMILACEO,2108,1,0,230,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,07,07,1,2,190131004,57.92872,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,110,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,08,08,1,2,190131004,3.834589,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,560,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,08,08,1,2,190131004,3.834589,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,1,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11969,09,09,1,2,190131004,19.78162,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,230,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11970,03,03,1,2,190131003,107.6668,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,150,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11973,05,05,1,2,190133006,6.501465,1,,1,1,1,1,PAPA AMARILLA,2611,1,1,000,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11982,02,02,1,2,190131003,25.20883,1,,1,1,2,1,MAIZ CHOCLO,2109,1,0,240,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11982,02,02,1,2,190131003,25.20883,1,,1,1,6,1,MAIZ AMILACEO,2108,1,0,170,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11982,02,02,1,2,190131003,25.20883,1,,1,1,3,1,MAIZ CHOCLO,2109,1,0,450,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11982,04,04,1,2,190131003,291.9951,1,,1,1,3,1,ARVEJA,2901,1,0,150,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11982,05,05,1,2,190131003,3.698269,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,110,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,07,PAUCARTAMBO,11982,05,05,1,2,190131003,3.698269,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,110,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,03,HUARIACA,11997,02,02,1,2,190131002,1.165184,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,200,0,0,0,1,0,0,0, 
2024,19,PASCO,01,PASCO,02,HUACHON,12005,05,05,1,2,190171004,3.117134,1,,1,1,1,1,ZAPALLO,2345,1,0,250,0,0,1,0,0,0,0, 
2024,19,PASCO,01,PASCO,02,HUACHON,12009,01,01,1,2,190171005,13.67748,1,,1,1,1,1,ROCOTO,2338,1,0,140,0,0,0,0,0,1,1, 
2024,19,PASCO,01,PASCO,02,HUACHON,12009,01,01,1,2,190171005,13.67748,1,,1,1,3,1,GRANADILLA,2203,1,0,250,0,0,0,0,0,1,0, 
2024,19,PASCO,01,PASCO,02,HUACHON,12009,01,01,1,2,190171005,13.67748,1,,1,1,3,2,ROCOTO,2338,1,0,250,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12012,01,01,1,1,180313003,1.034734,1,,1,1,1,1,GUAYABO,1134,2,0,025,0,0,1,0,0,0,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12012,01,01,1,1,180313003,1.034734,1,,1,1,1,2,PERAL,1166,2,0,400,0,0,1,0,0,0,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12013,07,07,1,1,180311004,1.396431,1,,1,0,1,1,MORERA,1154,2,0,010,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12013,07,07,1,1,180311004,1.396431,1,,1,0,1,2,GUAYABO,1134,2,0,002,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12013,07,07,1,1,180311004,1.396431,1,,1,0,1,3,PACAE,1159,2,0,005,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12013,07,07,1,1,180311004,1.396431,1,,1,0,1,4,HIGUERA,1136,2,0,007,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12014,01,01,1,1,180312003,2.207388,1,,1,1,1,1,MANZANO,1149,2,0,050,1,1,0,0,0,0,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12014,01,01,1,1,180312003,2.207388,1,,1,1,1,2,GRANADO,1132,2,0,030,1,1,0,0,0,0,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12014,01,01,1,1,180312003,2.207388,1,,1,1,1,3,LUCUMO,1143,3,0,020,1,1,0,0,0,0,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,01,01,1,1,180313005,1.510873,1,,1,1,1,1,PALTO,1162,2,0,025,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,01,01,1,1,180313005,1.510873,1,,1,1,1,2,OLIVO,1218,2,0,350,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,01,01,1,1,180313005,1.510873,1,,1,1,1,3,MANZANO,1149,2,0,001,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,01,01,1,1,180313005,1.510873,1,,1,1,1,4,NARANJO,1156,2,0,040,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,01,01,1,1,180313005,1.510873,1,,1,1,1,5,HIGUERA,1136,2,0,005,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,01,01,1,1,180313005,1.510873,1,,1,1,1,6,PLATANO,1171,3,0,005,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,03,03,1,1,180313005,.0262359,1,,1,1,1,1,MEMBRILLERO,1153,2,0,001,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,03,03,1,1,180313005,.0262359,1,,1,1,1,2,VID,1192,2,0,015,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,03,03,1,1,180313005,.0262359,1,,1,1,1,3,LIMON ACIDO,1140,3,0,016,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,03,03,1,1,180313005,.0262359,1,,1,1,1,4,PALTO,1162,2,0,015,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,03,03,1,1,180313005,.0262359,1,,1,1,1,5,PECANO,1165,2,0,001,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,03,03,1,1,180313005,.0262359,1,,1,1,1,6,HIGUERA,1136,2,0,030,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,04,04,1,1,180313005,1.608112,1,,1,0,1,1,CHIRIMOYO,1121,2,0,005,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,04,04,1,1,180313005,1.608112,1,,1,0,1,2,MANGO,1147,2,0,010,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,04,04,1,1,180313005,1.608112,1,,1,0,1,3,PAPAYA,1163,2,0,005,0,0,0,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,05,05,1,1,180313005,.5520464,1,,1,0,1,1,PACAE,1159,2,0,050,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,05,05,1,1,180313005,.5520464,1,,1,0,1,2,PALMERA DATILERA,1161,2,0,085,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,05,05,1,1,180313005,.5520464,1,,1,0,1,3,OLIVO,1218,2,0,028,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,05,05,1,1,180313005,.5520464,1,,1,0,1,4,GUAYABO,1134,2,0,020,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,05,05,1,1,180313005,.5520464,1,,1,0,1,5,HIGUERA,1136,2,0,003,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,51,51,1,1,180313005,1.817071,1,,1,0,1,1,OLIVO,1218,2,0,430,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,51,51,1,1,180313005,1.817071,1,,1,0,1,2,PALTO,1162,2,0,005,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12015,51,51,1,1,180313005,1.817071,1,,1,0,1,3,MANGO,1147,2,0,020,0,0,1,0,0,0,1, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,01,01,1,1,180312005,15.38463,1,,1,0,1,1,PACAE,1159,2,0,080,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,01,01,1,1,180312005,15.38463,1,,1,0,1,2,GRANADO,1132,2,0,002,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,01,01,1,1,180312005,15.38463,1,,1,0,1,3,GUAYABO,1134,2,0,058,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,01,01,1,1,180312005,15.38463,1,,1,0,1,4,OLIVO,1218,2,4,977,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,01,01,1,1,180312005,15.38463,1,,1,0,1,5,MANGO,1147,2,0,050,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,01,01,1,1,180312005,15.38463,1,,1,0,1,6,HIGUERA,1136,2,0,540,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,03,03,1,1,180312005,3.750035,1,,1,1,1,1,OLIVO,1218,2,1,500,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,03,03,1,1,180312005,3.750035,1,,1,1,1,2,NARANJO,1156,2,0,001,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,03,03,1,1,180312005,3.750035,1,,1,1,1,3,ALFALFA,1401,3,0,500,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,04,04,1,1,180312005,3.855859,1,,1,1,1,1,PACAE,1159,2,0,045,0,0,1,0,0,0,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,04,04,1,1,180312005,3.855859,1,,1,1,1,2,MANGO,1147,2,0,018,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,04,04,1,1,180312005,3.855859,1,,1,1,1,3,HIGUERA,1136,2,0,006,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,04,04,1,1,180312005,3.855859,1,,1,1,1,4,NARANJO,1156,2,0,006,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,04,04,1,1,180312005,3.855859,1,,1,1,1,5,MELOCOTONERO,1152,2,0,015,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,04,04,1,1,180312005,3.855859,1,,1,1,1,6,OLIVO,1218,2,0,030,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,12018,06,06,1,1,180312005,.8558608,1,,1,0,1,1,OLIVO,1218,2,0,004,0,0,0,0,0,1,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,12020,01,01,1,2,180241002,40.98755,1,,1,1,1,1,ALFALFA,1401,3,200,000,0,0,0,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,12020,02,02,1,2,180241002,36.41899,1,,1,1,6,1,HABA,2942,1,300,000,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,12020,03,03,1,2,180241002,41.57148,1,,1,1,4,1,ALFALFA,1401,3,4,000,0,0,1,1,0,1,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,12020,03,03,1,2,180241002,41.57148,1,,1,1,2,1,HABA,2942,1,150,000,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,12020,03,03,1,2,180241002,41.57148,1,,1,1,2,2,MAIZ CHOCLO,2109,1,150,000,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12022,01,01,1,2,180241002,234.1319,1,,1,1,4,1,PAPA NATIVA,2615,1,0,150,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12028,01,01,1,2,180231002,5.557895,1,,1,1,7,1,HABA,2942,1,0,500,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12029,01,01,1,2,180241002,5.63402,1,,1,1,4,1,PAPA BLANCA,2612,1,24,000,0,0,1,0,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12029,01,01,1,2,180241002,5.63402,1,,1,1,5,1,MAIZ AMILACEO,2108,1,24,000,0,0,1,0,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12030,02,02,1,2,180241002,3.528361,1,,1,1,3,1,HABA,2942,1,1000,000,0,0,1,0,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12030,02,02,1,2,180241002,3.528361,1,,1,1,2,1,MAIZ AMILACEO,2108,1,1000,000,0,0,1,0,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12031,02,02,1,2,180231002,.0192701,1,,1,1,1,1,HABA,2942,1,0,050,0,0,1,0,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12031,03,03,1,2,180231002,2.880739,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,150,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12035,02,02,1,2,180231002,27.7776,1,,1,1,4,1,MAIZ AMILACEO,2108,1,500,000,0,0,0,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12035,05,05,1,2,180231002,3.695789,1,,1,1,4,1,MAIZ AMILACEO,2108,1,600,000,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12035,05,05,1,2,180231002,3.695789,1,,1,1,5,1,HABA,2942,1,300,000,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12037,03,03,1,2,180241002,19.31413,1,,1,1,6,1,PAPA NATIVA,2615,1,0,125,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12037,03,03,1,2,180241002,19.31413,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,250,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12037,03,03,1,2,180241002,19.31413,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,125,0,0,1,1,0,0,0, 
2024,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,12038,02,02,1,2,180241003,1.153254,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,250,0,0,0,1,0,0,0, 
