ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229D_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15187,04,04,1,2,090532003,.2413773,1,,1,1,5,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,56,000,KILOGRAMO,12,1,0,000,, ,,,42,000,14,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15188,01,01,1,2,090542002,15.42739,1,,1,1,1,"PAPA BLANCA, PAPA COLOR","2612,2613",CHUÑO,4109,250,000,KILOGRAMO,12,1,0,000,, ,,,150,000,100,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15188,03,03,1,2,090542002,1.856,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,240,000,KILOGRAMO,12,1,0,000,, ,,,240,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15188,03,03,1,2,090542002,1.856,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,168,000,KILOGRAMO,12,1,0,000,, ,,,168,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15188,03,03,1,2,090542002,1.856,1,,1,1,3,"PAPA BLANCA, PAPA COLOR","2612,2613",CHUÑO,4109,140,000,KILOGRAMO,12,1,0,000,, ,,,140,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15188,05,05,1,2,090542002,1.992471,1,,1,1,1,"PAPA COLOR, PAPA NATIVA","2613,2615",CHUÑO,4109,88,000,KILOGRAMO,12,1,44,000,5,00,220,5,35,200,8,800, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15188,06,06,1,2,090542002,20.62309,1,,1,1,1,"PAPA BLANCA, PAPA COLOR","2612,2613",CHUÑO,4109,13,000,KILOGRAMO,12,1,0,000,, ,,,13,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15188,07,07,1,2,090542002,.2289626,1,,1,1,1,"PAPA BLANCA, PAPA COLOR","2612,2613",CHUÑO,4109,132,000,KILOGRAMO,12,1,0,000,, ,,,119,000,13,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15188,08,08,1,2,090542002,14.98071,1,,1,1,1,"PAPA BLANCA, PAPA COLOR","2612,2613",CHUÑO,4109,32,000,KILOGRAMO,12,1,0,000,, ,,,32,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,01,01,1,2,090541003,22.87847,1,,1,0,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,38,000,KILOGRAMO,12,1,0,000,, ,,,20,000,18,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,03,03,1,2,090541003,58.80567,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,56,000,KILOGRAMO,12,1,0,000,, ,,,42,000,14,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,03,03,1,2,090541003,58.80567,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,75,000,KILOGRAMO,12,1,0,000,, ,,,50,000,25,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,04,04,1,2,090541003,2.204489,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,04,04,1,2,090541003,2.204489,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,26,000,KILOGRAMO,12,1,0,000,, ,,,26,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,05,05,1,2,090541003,16.22654,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,51,000,KILOGRAMO,12,1,0,000,, ,,,51,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,05,05,1,2,090541003,16.22654,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,77,000,KILOGRAMO,12,1,0,000,, ,,,51,000,26,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,07,07,1,2,090541003,42.78301,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,07,07,1,2,090541003,42.78301,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,50,000,KILOGRAMO,12,1,0,000,, ,,,50,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,08,08,1,2,090541003,8.451344,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,120,000,KILOGRAMO,12,1,0,000,, ,,,75,000,45,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,08,08,1,2,090541003,8.451344,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,80,000,KILOGRAMO,12,1,0,000,, ,,,40,000,40,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,09,09,1,2,090541003,3.486586,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,40,000,KILOGRAMO,12,1,0,000,, ,,,30,000,10,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,09,09,1,2,090541003,3.486586,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,10,10,1,2,090541003,11.32338,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,39,000,KILOGRAMO,12,1,0,000,, ,,,26,000,13,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,15189,10,10,1,2,090541003,11.32338,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,60,000,KILOGRAMO,12,1,0,000,, ,,,60,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,01,01,1,2,090544004,49.80524,1,,1,1,1,"PAPA COLOR, PAPA NATIVA","2613,2615",CHUÑO,4109,56,000,KILOGRAMO,12,1,25,000,9,00,225,9,25,000,6,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,01,01,1,2,090544004,49.80524,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,39,000,KILOGRAMO,12,1,0,000,, ,,,39,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,01,01,1,2,090544004,49.80524,1,,1,1,3,CEBADA GRANO,2104,HARINA DE CEBADA,4113,55,000,KILOGRAMO,12,1,0,000,, ,,,55,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,02,02,1,2,090544004,6.498985,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,105,000,KILOGRAMO,12,1,0,000,, ,,,75,000,30,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,02,02,1,2,090544004,6.498985,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,60,000,KILOGRAMO,12,1,0,000,, ,,,45,000,15,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,02,02,1,2,090544004,6.498985,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,45,000,KILOGRAMO,12,1,0,000,, ,,,45,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,02,02,1,2,090544004,6.498985,1,,1,1,4,"PAPA BLANCA, PAPA COLOR, PAPA NATIVA","2612,2613,2615",CHUÑO,4109,60,000,KILOGRAMO,12,1,0,000,, ,,,46,700,13,300, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,02,02,1,2,090544004,6.498985,1,,1,1,5,TRIGO,2113,HARINA DE TRIGO,4118,80,000,KILOGRAMO,12,1,0,000,, ,,,60,000,20,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15190,02,02,1,2,090544004,6.498985,1,,1,1,6,TRIGO,2113,TRIGO RESBALADO,4138,60,000,KILOGRAMO,12,1,0,000,, ,,,50,000,10,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,01,01,1,2,090531003,67.00232,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,56,000,KILOGRAMO,12,1,0,000,, ,,,42,000,14,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,01,01,1,2,090531003,67.00232,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,86,000,KILOGRAMO,12,1,0,000,, ,,,60,000,26,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,01,01,1,2,090531003,67.00232,1,,1,1,3,HABA GRANO SECO,2505,HARINA DE HABA,4114,29,000,KILOGRAMO,12,1,0,000,, ,,,20,000,9,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,01,01,1,2,090531003,67.00232,1,,1,1,4,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,40,000,KILOGRAMO,12,1,0,000,, ,,,24,000,16,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,02,02,1,2,090531003,1.903239,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,29,000,KILOGRAMO,12,1,0,000,, ,,,20,000,9,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,02,02,1,2,090531003,1.903239,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,21,000,KILOGRAMO,12,1,0,000,, ,,,14,000,7,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,02,02,1,2,090531003,1.903239,1,,1,1,3,TRIGO,2113,TRIGO RESBALADO,4138,49,000,KILOGRAMO,12,1,0,000,, ,,,35,000,14,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,02,02,1,2,090531003,1.903239,1,,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,57,000,KILOGRAMO,12,1,0,000,, ,,,30,000,27,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,03,03,1,2,090531003,38.01365,1,,1,0,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,88,000,KILOGRAMO,12,1,0,000,, ,,,50,000,38,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,05,05,1,2,090531003,102.7692,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,120,000,KILOGRAMO,12,1,0,000,, ,,,75,000,45,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15191,05,05,1,2,090531003,102.7692,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15192,03,03,1,2,090554005,.4512871,1,,1,1,1,"PAPA BLANCA, PAPA COLOR","2612,2613",CHUÑO,4109,64,000,KILOGRAMO,12,1,0,000,, ,,,64,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,01,01,1,2,090531003,15.74033,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,120,000,KILOGRAMO,12,1,0,000,, ,,,75,000,45,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,01,01,1,2,090531003,15.74033,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,02,02,1,2,090531003,1.87104,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,02,02,1,2,090531003,1.87104,1,,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,80,000,KILOGRAMO,12,1,0,000,, ,,,80,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,02,02,1,2,090531003,1.87104,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,26,000,KILOGRAMO,12,1,0,000,, ,,,26,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,02,02,1,2,090531003,1.87104,1,,1,1,4,TRIGO,2113,TRIGO RESBALADO,4138,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,03,03,1,2,090531003,22.70654,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,73,000,KILOGRAMO,12,1,0,000,, ,,,73,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,03,03,1,2,090531003,22.70654,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,80,000,KILOGRAMO,12,1,0,000,, ,,,80,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,03,03,1,2,090531003,22.70654,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,59,000,KILOGRAMO,12,1,0,000,, ,,,59,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,04,04,1,2,090531003,177.6711,1,,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,110,000,KILOGRAMO,12,1,0,000,, ,,,110,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,04,04,1,2,090531003,177.6711,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,45,000,KILOGRAMO,12,1,0,000,, ,,,45,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,04,04,1,2,090531003,177.6711,1,,1,1,3,CEBADA GRANO,2104,HARINA DE CEBADA,4113,60,000,KILOGRAMO,12,1,0,000,, ,,,60,000,0,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,04,04,1,2,090531003,177.6711,1,,1,1,4,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,88,000,KILOGRAMO,12,1,0,000,, ,,,44,000,44,000, 
2024,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,15193,04,04,1,2,090531003,177.6711,1,,1,1,5,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,59,000,KILOGRAMO,12,1,0,000,, ,,,39,000,20,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15203,01,01,1,2,090431003,15.32181,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,400,000,KILOGRAMO,12,1,0,000,, ,,,400,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15203,01,01,1,2,090431003,15.32181,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,280,000,KILOGRAMO,12,1,0,000,, ,,,280,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15203,02,02,1,2,090431003,7.969458,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,550,000,KILOGRAMO,12,1,0,000,, ,,,520,000,30,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15203,02,02,1,2,090431003,7.969458,1,,1,1,2,TRIGO,2113,MORON,4124,350,000,KILOGRAMO,12,1,0,000,, ,,,280,000,70,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15203,02,02,1,2,090431003,7.969458,1,,1,1,3,TRIGO,2113,TRIGO RESBALADO,4138,345,000,KILOGRAMO,12,1,0,000,, ,,,195,000,150,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15204,02,02,1,2,090422003,.6445005,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,30,000,KILOGRAMO,12,1,0,000,, ,,,30,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15204,02,02,1,2,090422003,.6445005,1,,1,1,2,TRIGO,2113,TRIGO RESBALADO,4138,22,500,KILOGRAMO,12,1,0,000,, ,,,22,500,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15204,04,04,1,2,090422003,.9750081,1,,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,160,000,KILOGRAMO,12,1,0,000,, ,,,80,000,80,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,15204,04,04,1,2,090422003,.9750081,1,,1,1,2,TRIGO,2113,TRIGO RESBALADO,4138,113,000,KILOGRAMO,12,1,0,000,, ,,,60,000,53,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,08,HUAMATAMBO,15207,01,01,1,2,090431002,71.83973,1,,1,1,1,TRIGO,2113,TRIGO RESBALADO,4138,4,000,KILOGRAMO,12,1,0,000,, ,,,4,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,15209,01,01,1,2,090433002,15.13079,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,80,000,KILOGRAMO,12,1,0,000,, ,,,80,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,15209,01,01,1,2,090433002,15.13079,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,120,000,KILOGRAMO,12,1,0,000,, ,,,120,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,15209,02,02,1,2,090433002,1.187905,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,150,000,KILOGRAMO,12,1,0,000,, ,,,150,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,15209,02,02,1,2,090433002,1.187905,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,96,000,KILOGRAMO,12,1,0,000,, ,,,96,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,01,01,1,2,090444004,40.10898,1,,1,1,1,PAPA AMARGA,2610,CHUÑO,4109,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,01,01,1,2,090444004,40.10898,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,50,000,KILOGRAMO,12,1,0,000,, ,,,50,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,01,01,1,2,090444004,40.10898,1,,1,1,3,CEBADA GRANO,2104,MORON,4124,32,000,KILOGRAMO,12,1,0,000,, ,,,32,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,02,02,1,2,090444004,181.169,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,26,000,KILOGRAMO,12,1,0,000,, ,,,26,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,02,02,1,2,090444004,181.169,1,,1,1,2,PAPA AMARGA,2610,CHUÑO,4109,24,000,KILOGRAMO,12,1,0,000,, ,,,24,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,03,03,1,2,090444004,6.900118,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,16,000,KILOGRAMO,12,1,0,000,, ,,,16,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,03,03,1,2,090444004,6.900118,1,,1,1,2,PAPA AMARGA,2610,CHUÑO,4109,8,000,KILOGRAMO,12,1,0,000,, ,,,8,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,04,04,1,2,090444004,25.7296,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,04,04,1,2,090444004,25.7296,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,25,000,KILOGRAMO,12,1,0,000,, ,,,25,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,04,04,1,2,090444004,25.7296,1,,1,1,3,PAPA AMARGA,2610,CHUÑO,4109,18,000,KILOGRAMO,12,1,0,000,, ,,,18,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,05,05,1,2,090444004,7.186954,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,05,05,1,2,090444004,7.186954,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,06,06,1,2,090444004,7.981933,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,30,000,KILOGRAMO,12,1,0,000,, ,,,30,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,06,06,1,2,090444004,7.981933,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,07,07,1,2,090444004,111.6731,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,07,07,1,2,090444004,111.6731,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,15211,08,08,1,2,090444004,254.6396,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,50,000,KILOGRAMO,12,1,0,000,, ,,,50,000,0,000, 
