ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P105,P105_SUP_1,P105_SUP_2,P105_EQUIV_1,P105_EQUIV_2,P105_SUP_ha,P108,P109_MES,P109_ANIO,P111_1,P111_2,P111_3,P111_4,P111_5,P112,P113_SUP_1,P113_SUP_2,P114,P140,P141_1,P141_2,P141_3,P141_4,P141_5,P141_6,P141_7,P141_8,P1201,OMICAP100A_03
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,3,0,480,0,4800,.48,1,11,1990,1,0,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,10,0,050,0,0500,.05,2,6,2016,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,2,0,600,0,6000,.6,2,8,1986,1,0,0,0,0,4,, ,1,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,8,0,100,0,1000,.1,2,9,2003,0,0,0,1,0,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,6,0,250,0,2500,.25,2,9,1994,1,0,0,0,0,4,, ,1,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,9,0,090,0,0900,.09,2,5,2006,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,7,0,200,0,2000,.2,2,8,1996,1,0,0,0,0,4,, ,2,2,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,4,0,450,0,4500,.45,2,11,1992,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,5,0,300,0,3000,.3,2,9,1993,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,02,02,1,2,020531003,18.69756,1,,1,1,600,1,6000,1.6,2,3,1982,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,03,03,1,2,020531003,78.2299,1,,3,0,400,0,4000,.4,1,6,1996,1,0,0,0,0,4,, ,1,2,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,03,03,1,2,020531003,78.2299,1,,1,1,660,1,6600,1.66,2,4,2011,0,0,0,1,1,,, ,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,03,03,1,2,020531003,78.2299,1,,4,0,300,0,3000,.3,2,5,1999,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,03,03,1,2,020531003,78.2299,1,,6,0,050,0,0500,.05,2,7,2018,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,03,03,1,2,020531003,78.2299,1,,5,0,100,0,1000,.1,2,3,2020,0,0,1,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,03,03,1,2,020531003,78.2299,1,,2,0,500,0,5000,.5,2,3,2018,1,0,0,0,0,4,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,04,04,1,2,020531003,3.192563,1,,5,0,200,0,2000,.2,2,6,2002,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,04,04,1,2,020531003,3.192563,1,,2,0,300,0,3000,.3,2,7,1986,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,04,04,1,2,020531003,3.192563,1,,7,0,150,0,1500,.15,2,3,2016,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,04,04,1,2,020531003,3.192563,1,,6,0,180,0,1800,.18,2,2,2021,1,0,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,04,04,1,2,020531003,3.192563,1,,8,0,130,0,1300,.13,2,6,2014,0,0,0,1,0,,, ,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,04,04,1,2,020531003,3.192563,1,,1,0,340,0,3400,.34,2,8,1984,1,0,0,0,0,4,, ,2,6,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,04,04,1,2,020531003,3.192563,1,,3,0,280,0,2800,.28,2,3,1992,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,04,04,1,2,020531003,3.192563,1,,4,0,250,0,2500,.25,1,2,1996,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,05,05,1,2,020531003,25.30277,1,,4,0,100,0,1000,.1,2,7,2021,1,0,0,0,0,4,, ,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,05,05,1,2,020531003,25.30277,1,,1,0,470,0,4700,.47,1,8,2011,0,0,0,1,0,,, ,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,05,05,1,2,020531003,25.30277,1,,3,0,300,0,3000,.3,2,12,2016,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,05,05,1,2,020531003,25.30277,1,,2,0,400,0,4000,.4,2,9,2015,1,0,0,0,0,4,, ,2,6,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,18696,05,05,1,2,020532004,16.41649,1,,1,0,850,0,8500,.85,2,6,1974,1,0,0,0,0,1,0,850,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,18696,05,05,1,2,020532004,16.41649,1,,6,0,250,0,2500,.25,2,6,1974,1,0,0,0,0,1,0,250,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,18696,05,05,1,2,020532004,16.41649,1,,8,0,250,0,2500,.25,2,6,1974,1,0,0,0,0,1,0,250,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,18696,05,05,1,2,020532004,16.41649,1,,5,0,250,0,2500,.25,2,6,1974,1,0,0,0,0,1,0,250,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,18696,05,05,1,2,020532004,16.41649,1,,3,0,500,0,5000,.5,2,6,1974,1,0,0,0,0,1,0,500,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,18696,05,05,1,2,020532004,16.41649,1,,2,0,500,0,5000,.5,2,6,1974,1,0,0,0,0,1,0,500,2,1,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,18696,05,05,1,2,020532004,16.41649,1,,7,0,250,0,2500,.25,2,6,1974,1,0,0,0,0,1,0,250,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,18696,05,05,1,2,020532004,16.41649,1,,4,0,250,0,2500,.25,1,6,1974,1,0,0,0,0,1,0,250,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18697,01,01,1,2,020543004,.3489652,1,,5,0,250,0,2500,.25,2,7,2009,1,0,0,0,0,4,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18697,01,01,1,2,020543004,.3489652,1,,7,0,100,0,1000,.1,2,6,2016,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18697,01,01,1,2,020543004,.3489652,1,,6,0,200,0,2000,.2,2,10,2010,1,0,0,0,0,4,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18697,01,01,1,2,020543004,.3489652,1,,8,0,080,0,0800,.08,2,3,2019,1,0,0,0,0,4,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18697,01,01,1,2,020543004,.3489652,1,,2,10,000,10,0000,10,2,5,2007,1,0,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18697,01,01,1,2,020543004,.3489652,1,,1,2,600,2,6000,2.6,2,1,2021,0,0,1,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18697,01,01,1,2,020543004,.3489652,1,,3,1,400,1,4000,1.4,2,4,2009,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18697,01,01,1,2,020543004,.3489652,1,,4,0,500,0,5000,.5,1,3,2008,1,0,0,0,0,4,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,6,0,390,0,3900,.39,2,10,2013,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,10,0,030,0,0300,.03,2,6,2000,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,9,0,050,0,0500,.05,2,9,1998,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,4,0,500,0,5000,.5,2,5,1993,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,8,0,190,0,1900,.19,2,7,1994,1,0,0,0,0,4,, ,1,,0,0,0,0,0,0,0,1,1, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,1,3,200,3,2000,3.2,2,1,1992,0,0,0,1,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,3,0,503,0,5030,.503,2,5,2014,1,0,0,0,0,4,, ,1,4,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,7,0,200,0,2000,.2,2,4,1998,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,2,0,802,0,8020,.802,1,3,2013,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18698,01,01,1,2,020533004,.1247156,1,,5,0,400,0,4000,.4,2,3,1996,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,01,01,1,2,020521004,181.088,1,,4,0,100,0,1000,.1,2,1,2015,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,01,01,1,2,020521004,181.088,1,,3,0,400,0,4000,.4,2,1,2015,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,01,01,1,2,020521004,181.088,1,,2,0,500,0,5000,.5,1,1,2015,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,01,01,1,2,020521004,181.088,1,,1,0,790,0,7900,.79,2,1,2015,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,03,03,1,2,020521004,105.8789,1,,2,0,160,0,1600,.16,2,1,1985,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,03,03,1,2,020521004,105.8789,1,,4,0,200,0,2000,.2,2,1,1990,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,03,03,1,2,020521004,105.8789,1,,1,1,110,1,1100,1.11,2,1,1985,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,03,03,1,2,020521004,105.8789,1,,5,0,150,0,1500,.15,2,1,1985,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,03,03,1,2,020521004,105.8789,1,,3,0,500,0,5000,.5,1,1,1985,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,04,04,1,2,020521004,83.53719,1,,5,0,400,0,4000,.4,2,1,2000,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,04,04,1,2,020521004,83.53719,1,,1,0,850,0,8500,.85,2,1,2000,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,04,04,1,2,020521004,83.53719,1,,2,0,500,0,5000,.5,1,1,2000,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,04,04,1,2,020521004,83.53719,1,,4,0,400,0,4000,.4,2,1,2000,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,04,04,1,2,020521004,83.53719,1,,6,0,320,0,3200,.32,2,1,2000,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,04,04,1,2,020521004,83.53719,1,,3,0,500,0,5000,.5,2,1,2000,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,05,05,1,2,020521004,115.0974,1,,4,0,200,0,2000,.2,2,1,1990,1,0,0,0,0,4,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,05,05,1,2,020521004,115.0974,1,,6,0,100,0,1000,.1,2,1,1990,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,05,05,1,2,020521004,115.0974,1,,1,1,560,1,5600,1.56,2,1,1980,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,05,05,1,2,020521004,115.0974,1,,2,0,300,0,3000,.3,1,1,1980,1,0,0,0,0,4,, ,1,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,05,05,1,2,020521004,115.0974,1,,3,0,200,0,2000,.2,2,1,1980,1,0,0,0,0,4,, ,1,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,05,05,1,2,020521004,115.0974,1,,5,0,100,0,1000,.1,2,1,1990,1,0,0,0,0,4,, ,1,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,10,HUAYLLACAYAN,18699,06,06,1,2,020521004,237.2883,1,,1,1,020,1,0200,1.02,1,1,2000,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,01,01,1,2,020542004,122.2062,1,,4,0,125,0,1250,.125,1,1,2018,0,1,0,0,0,,, ,1,,0,1,0,0,0,0,0,0,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,01,01,1,2,020542004,122.2062,1,,2,0,300,0,3000,.3,2,2,1985,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,01,01,1,2,020542004,122.2062,1,,5,0,120,0,1200,.12,2,2,1985,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,01,01,1,2,020542004,122.2062,1,,1,1,100,1,1000,1.1,2,2,1985,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,01,01,1,2,020542004,122.2062,1,,3,0,200,0,2000,.2,2,2,1985,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,02,02,1,2,020542004,249.5164,1,,5,0,040,0,0400,.04,1,4,2014,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,02,02,1,2,020542004,249.5164,1,,6,0,030,0,0300,.03,2,2,2014,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,02,02,1,2,020542004,249.5164,1,,4,0,040,0,0400,.04,2,2,2020,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,02,02,1,2,020542004,249.5164,1,,1,3,200,3,2000,3.2,2,1,2018,0,1,1,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,02,02,1,2,020542004,249.5164,1,,2,0,080,0,0800,.08,2,2,2018,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18700,02,02,1,2,020542004,249.5164,1,,3,0,070,0,0700,.07,2,2,2018,0,1,0,0,0,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18701,01,01,1,2,020541004,17.97762,1,,1,0,600,0,6000,.6,1,3,2008,0,1,0,0,0,,, ,1,3,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18701,01,01,1,2,020541004,17.97762,1,,2,0,050,0,0500,.05,2,2,2006,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18701,01,01,1,2,020541004,17.97762,1,,3,0,050,0,0500,.05,2,2,2006,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18701,02,02,1,2,020541004,1.955272,1,,3,2,000,2,0000,2,2,1,1980,1,0,0,0,0,3,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18701,02,02,1,2,020541004,1.955272,1,,1,0,270,0,2700,.27,2,3,2010,0,0,0,0,1,,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18701,02,02,1,2,020541004,1.955272,1,,2,2,000,2,0000,2,2,3,1982,1,0,0,0,0,3,, ,1,8,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18701,02,02,1,2,020541004,1.955272,1,,5,0,100,0,1000,.1,1,6,2014,1,0,0,0,0,3,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18701,02,02,1,2,020541004,1.955272,1,,4,1,000,1,0000,1,2,1,1979,1,0,0,0,0,3,, ,1,8,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,01,01,1,2,020531002,47.7227,1,,2,0,050,0,0500,.05,2,8,2021,1,0,0,0,0,3,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,01,01,1,2,020531002,47.7227,1,,1,0,960,0,9600,.96,1,8,2021,1,0,0,0,0,3,, ,1,4,0,0,0,0,0,0,0,1,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,02,02,1,2,020531002,19.48078,1,,1,0,050,0,0500,.05,1,3,1984,1,0,0,0,0,3,, ,1,,0,0,0,0,0,0,0,1,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,02,02,1,2,020531002,19.48078,1,,3,0,200,0,2000,.2,2,3,1984,1,0,0,0,0,3,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,02,02,1,2,020531002,19.48078,1,,2,1,000,1,0000,1,2,4,2014,0,0,0,0,1,,, ,2,3,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,03,03,1,2,020531002,67.55594,1,,4,0,060,0,0600,.06,2,12,2021,1,0,0,0,0,3,, ,2,1,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,03,03,1,2,020531002,67.55594,1,,1,0,060,0,0600,.06,2,3,2004,1,0,0,0,0,3,, ,2,4,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,03,03,1,2,020531002,67.55594,1,,3,0,100,0,1000,.1,2,5,2016,1,0,0,0,0,3,, ,2,1,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,03,03,1,2,020531002,67.55594,1,,2,0,075,0,0750,.075,1,3,2004,0,0,0,0,1,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,04,04,1,2,020531002,8.796698,1,,1,0,060,0,0600,.06,1,8,2004,0,0,0,1,0,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,04,04,1,2,020531002,8.796698,1,,4,0,014,0,0140,.014,2,3,2021,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,04,04,1,2,020531002,8.796698,1,,3,0,014,0,0140,.014,2,3,2023,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,04,04,1,2,020531002,8.796698,1,,2,0,014,0,0140,.014,2,3,2022,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,05,05,1,2,020531002,20.34461,1,,3,0,230,0,2300,.23,2,3,1998,0,0,0,1,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,05,05,1,2,020531002,20.34461,1,,1,0,070,0,0700,.07,2,3,2022,0,0,0,0,1,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,05,05,1,2,020531002,20.34461,1,,2,0,100,0,1000,.1,1,3,1990,0,0,0,1,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,06,06,1,2,020531002,.1712192,1,,1,0,070,0,0700,.07,2,3,2020,0,0,0,0,1,,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,06,06,1,2,020531002,.1712192,1,,2,0,080,0,0800,.08,1,2,1996,0,0,0,1,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,06,06,1,2,020531002,.1712192,1,,3,0,014,0,0140,.014,2,3,2022,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,07,07,1,2,020531002,38.8092,1,,1,0,070,0,0700,.07,1,3,1995,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,07,07,1,2,020531002,38.8092,1,,2,0,080,0,0800,.08,2,3,1984,1,0,0,0,0,3,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,07,07,1,2,020531002,38.8092,1,,3,0,040,0,0400,.04,2,3,1984,0,1,0,0,0,,, ,1,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,08,08,1,2,020531002,36.31279,1,,1,0,220,0,2200,.22,1,3,2018,0,0,0,1,0,,, ,1,3,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,08,08,1,2,020531002,36.31279,1,,3,0,014,0,0140,.014,2,1,2020,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,08,08,1,2,020531002,36.31279,1,,4,0,014,0,0140,.014,2,1,2020,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,08,08,1,2,020531002,36.31279,1,,2,0,014,0,0140,.014,2,2,2024,0,0,0,0,1,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,09,09,1,2,020531002,.5288216,1,,2,0,500,0,5000,.5,2,3,2004,1,0,0,0,0,3,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,09,09,1,2,020531002,.5288216,1,,3,0,100,0,1000,.1,1,3,2014,0,0,0,1,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,09,HUASTA,18702,09,09,1,2,020531002,.5288216,1,,1,0,050,0,0500,.05,2,3,2016,0,0,0,1,0,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,08,HUALLANCA,18703,01,01,1,2,020552004,.0242363,1,,1,38,303,38,3030,38.303,1,2,1978,0,1,0,0,0,,, ,1,3,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,08,HUALLANCA,18704,01,01,1,2,020553003,2.240361,1,,3,1,000,1,0000,1,2,1,2004,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,08,HUALLANCA,18704,01,01,1,2,020553003,2.240361,1,,4,1,000,1,0000,1,2,1,2004,0,1,0,0,0,,, ,1,3,,,,,,,,,2, 
