ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2024,22,SAN MARTIN,06,MARISCAL CACERES,05,PAJARILLO,10685,03,03,1,3,220691003,5.83272,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,10,00,20,00,200,20,40,00,0,00, 
2024,22,SAN MARTIN,06,MARISCAL CACERES,05,PAJARILLO,10686,04,04,1,3,220693005,7.885386,1,,1,1,1,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,0,00,, ,,,30,00,0,00, 
2024,22,SAN MARTIN,06,MARISCAL CACERES,03,HUICUNGO,10705,03,03,1,3,220671004,.394213,1,,1,1,1,CUAJADA,4203,75,00,KILOGRAMO,12,1,60,00,8,00,480,8,15,00,0,00, 
2024,22,SAN MARTIN,06,MARISCAL CACERES,02,CAMPANILLA,10710,03,03,1,3,220691005,15.46051,1,,1,1,1,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,0,00,, ,,,20,00,10,00, 
2024,22,SAN MARTIN,06,MARISCAL CACERES,01,JUANJUI,10713,04,04,1,3,220691004,78.98855,1,,1,1,1,QUESO DE VACA,4216,15,00,KILOGRAMO,12,1,0,00,, ,,,15,00,0,00, 
2024,22,SAN MARTIN,05,LAMAS,11,ZAPATERO,10715,01,01,1,3,220581004,82.55723,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,0,00,, ,,,30,00,20,00, 
2024,22,SAN MARTIN,05,LAMAS,11,ZAPATERO,10717,01,01,1,3,220581004,93.60032,1,,1,1,1,QUESO DE VACA,4216,700,00,KILOGRAMO,12,1,500,00,20,00,10000,20,100,00,100,00, 
2024,22,SAN MARTIN,05,LAMAS,11,ZAPATERO,10718,01,01,1,3,220581004,97.30659,1,,1,1,1,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,0,00,, ,,,25,00,5,00, 
2024,22,SAN MARTIN,05,LAMAS,11,ZAPATERO,10718,02,02,1,3,220581004,89.64064,1,,1,1,1,YOGURT,4213,240,00,LITRO,14,1,180,00,5,00,900,5,40,00,20,00, 
2024,22,SAN MARTIN,05,LAMAS,06,PINTO RECODO,10726,01,01,1,3,220572005,21.9893,1,,1,1,1,REQUESON,4209,250,00,KILOGRAMO,12,1,200,00,13,00,2600,13,50,00,0,00, 
2024,22,SAN MARTIN,05,LAMAS,06,PINTO RECODO,10726,02,02,1,3,220572005,90.37263,1,,1,1,1,REQUESON,4209,1050,00,KILOGRAMO,12,1,1000,00,12,00,12000,12,50,00,0,00, 
2024,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,10730,04,04,1,3,220582004,34.82443,1,,1,1,1,CESINA,4202,2,00,KILOGRAMO,12,1,0,00,, ,,,1,00,1,00, 
2024,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,10732,02,02,1,3,220581004,66.5039,1,,1,1,1,QUESO DE VACA,4216,3,00,KILOGRAMO,12,1,0,00,, ,,,3,00,0,00, 
2024,22,SAN MARTIN,05,LAMAS,03,BARRANQUITA,10739,03,03,1,3,220591005,14.10078,1,,1,1,1,QUESO DE VACA,4216,2160,00,KILOGRAMO,12,1,2150,00,25,00,53750,25,10,00,0,00, 
2024,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,10745,07,07,1,3,220573005,21.88625,1,,1,1,1,QUESO DE VACA,4216,22,50,KILOGRAMO,12,1,10,00,15,00,150,15,12,50,0,00, 
2024,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,10746,02,02,1,3,220571003,3.700833,1,,1,1,1,QUESO DE VACA,4216,300,00,KILOGRAMO,12,1,0,00,, ,,,75,00,225,00, 
2024,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,10747,06,06,1,3,220571004,91.6717,1,,1,1,1,QUESO DE VACA,4216,1380,00,KILOGRAMO,12,1,1170,00,14,00,16380,14,50,00,160,00, 
2024,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,10748,02,02,1,3,220571005,4.013124,1,,1,1,1,CUAJADA,4203,80,00,KILOGRAMO,12,1,80,00,12,00,960,12,0,00,0,00, 
2024,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,10749,03,03,1,3,220573003,.070638,1,,1,1,1,QUESO DE VACA,4216,200,00,KILOGRAMO,12,1,100,00,15,00,1500,15,100,00,0,00, 
2024,22,SAN MARTIN,05,LAMAS,02,ALONSO DE ALVARADO,10750,02,02,1,3,220571004,437.5571,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,50,00,12,00,600,12,50,00,0,00, 
2024,22,SAN MARTIN,04,HUALLAGA,02,ALTO SAPOSOA,10770,03,03,1,3,220473004,20.71072,1,,1,1,1,QUESO DE VACA,4216,250,00,KILOGRAMO,12,1,180,00,20,00,3600,20,70,00,0,00, 
2024,22,SAN MARTIN,04,HUALLAGA,01,SAPOSOA,10773,02,02,1,3,220492004,.4308026,1,,1,1,1,QUESO DE VACA,4216,125,00,KILOGRAMO,12,1,100,00,15,00,1500,15,20,00,5,00, 
2024,22,SAN MARTIN,04,HUALLAGA,01,SAPOSOA,10775,02,02,1,3,220481004,286.7137,1,,1,1,1,QUESO DE VACA,4216,320,00,KILOGRAMO,12,1,280,00,20,00,5600,20,40,00,0,00, 
2024,22,SAN MARTIN,04,HUALLAGA,01,SAPOSOA,10779,01,01,1,3,220482004,53.15227,1,,1,1,1,QUESO DE VACA,4216,180,00,KILOGRAMO,12,1,120,00,16,00,1920,16,60,00,0,00, 
2024,22,SAN MARTIN,03,EL DORADO,04,SANTA ROSA,10782,02,02,1,3,220393005,1.719881,1,,1,1,1,QUESO DE VACA,4216,216,00,KILOGRAMO,12,1,216,00,25,00,5400,25,0,00,0,00, 
2024,22,SAN MARTIN,03,EL DORADO,03,SAN MARTIN,10794,02,02,1,3,220373005,18.77898,1,,1,1,1,QUESO DE VACA,4216,70,00,KILOGRAMO,12,1,10,00,15,00,150,15,60,00,0,00, 
2024,22,SAN MARTIN,03,EL DORADO,03,SAN MARTIN,10797,04,04,1,3,220373004,158.169,1,,1,1,1,CUAJADA,4203,286,00,KILOGRAMO,12,1,200,00,18,00,3600,18,80,00,6,00, 
2024,22,SAN MARTIN,03,EL DORADO,01,SAN JOSE DE SISA,10807,07,07,1,3,220381004,22.62911,1,,1,1,1,QUESO DE VACA,4216,108,00,KILOGRAMO,12,1,50,00,15,00,750,15,22,00,36,00, 
2024,22,SAN MARTIN,03,EL DORADO,01,SAN JOSE DE SISA,10808,01,01,1,3,220381004,40.90006,1,,1,1,1,QUESO DE VACA,4216,60,00,KILOGRAMO,12,1,0,00,, ,,,60,00,0,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,03,BAJO BIAVO,10819,01,01,1,3,220282005,3.057912,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,70,00,15,00,1050,15,20,00,10,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,03,BAJO BIAVO,10819,02,02,1,3,220282005,.1453893,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,40,00,15,00,600,15,40,00,20,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,03,BAJO BIAVO,10823,03,03,1,3,220281004,.6838002,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,60,00,15,00,900,15,20,00,20,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10838,02,02,1,3,220281004,9.278732,1,,1,1,1,QUESO DE VACA,4216,110,00,KILOGRAMO,12,1,10,00,15,00,150,15,90,00,10,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10838,03,03,1,3,220281004,21.48131,1,,1,1,1,QUESO DE VACA,4216,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10838,04,04,1,3,220281004,25.21088,1,,1,1,1,QUESO DE VACA,4216,200,00,KILOGRAMO,12,1,70,00,15,00,1050,15,120,00,10,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10838,05,05,1,3,220281004,5.343423,1,,1,1,1,QUESO DE VACA,4216,1022,00,KILOGRAMO,12,1,900,00,22,00,19800,22,42,00,80,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10841,01,01,1,3,220281004,35.56837,1,,1,1,1,QUESO DE VACA,4216,300,00,KILOGRAMO,12,1,140,00,14,00,1960,14,10,00,150,00, 
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10841,04,04,1,3,220281004,39.29205,1,,1,1,1,QUESO DE VACA,4216,256,00,KILOGRAMO,12,1,128,00,14,00,1792,14,28,00,100,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,05,SORITOR,10846,02,02,1,3,220181004,301.9542,1,,1,1,1,CUAJADA,4203,80,00,KILOGRAMO,12,1,0,00,, ,,,40,00,40,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,01,01,1,3,220171004,139.387,1,,1,1,1,QUESO DE VACA,4216,840,00,KILOGRAMO,12,1,800,00,20,00,16000,20,20,00,20,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10852,03,03,1,3,220171004,39.35672,1,,1,1,1,QUESO DE VACA,4216,10,00,KILOGRAMO,12,1,0,00,, ,,,10,00,0,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10855,03,03,1,3,220171004,29.08286,1,,1,1,1,QUESO DE VACA,4216,360,00,KILOGRAMO,12,1,300,00,18,00,5400,18,60,00,0,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10856,02,02,1,3,220172004,30.28613,1,,1,1,1,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,30,00,15,00,450,15,0,00,0,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10857,01,01,1,3,220171004,140.9137,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,30,00,16,00,480,16,53,00,17,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10857,02,02,1,3,220171004,113.4588,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,0,00,, ,,,70,00,30,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10857,03,03,1,3,220171004,13.84736,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,0,00,, ,,,40,00,0,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10857,05,05,1,3,220171004,74.87525,1,,1,1,1,QUESO DE VACA,4216,74,00,KILOGRAMO,12,1,0,00,, ,,,54,00,20,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10858,02,02,1,3,220181004,56.66439,1,,1,1,1,CUAJADA,4203,100,00,KILOGRAMO,12,1,70,00,18,00,1260,18,20,00,10,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10858,03,03,1,3,220181004,425.5292,1,,1,1,1,CUAJADA,4203,20,00,KILOGRAMO,12,1,10,00,18,00,180,18,8,00,2,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10859,04,04,1,3,220171004,1.519834,1,,1,1,1,QUESO DE VACA,4216,180,00,KILOGRAMO,12,1,105,00,13,00,1365,13,70,00,5,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,10866,01,01,1,3,220181004,136.0354,1,,1,1,1,CUAJADA,4203,15,00,KILOGRAMO,12,1,0,00,, ,,,15,00,0,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,10866,03,03,1,3,220181004,315.5789,1,,1,1,1,CUAJADA,4203,50,00,KILOGRAMO,12,1,0,00,, ,,,50,00,0,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,10873,01,01,1,3,220172005,16.61768,1,,1,1,1,QUESO DE VACA,4216,205,00,KILOGRAMO,12,1,0,00,, ,,,55,00,150,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,10878,01,01,1,3,220181004,1673.52,1,,1,1,1,QUESO DE VACA,4216,225,00,KILOGRAMO,12,1,0,00,, ,,,10,00,215,00, 
2024,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,10881,01,01,1,3,220181003,18.14444,1,,1,1,1,CUAJADA,4203,450,00,KILOGRAMO,12,1,400,00,14,00,5600,14,40,00,10,00, 
2024,21,PUNO,13,YUNGUYO,04,CUTURAPI,10887,01,01,1,2,211353003,30.29101,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10888,06,06,1,2,211342002,15.93327,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,0,00,, ,,,20,00,20,00, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10888,10,10,1,2,211342002,19.51582,1,,1,1,1,QUESO DE VACA,4216,80,00,KILOGRAMO,12,1,40,00,12,00,480,12,10,00,30,00, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,01,01,1,2,211341003,3.023463,1,,1,1,1,QUESO DE VACA,4216,45,00,KILOGRAMO,12,1,20,00,12,00,240,12,10,00,15,00, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,02,02,1,2,211341003,19.83251,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,80,00,12,00,960,12,20,00,0,00, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,04,04,1,2,211341003,377.939,1,,1,1,1,QUESO DE VACA,4216,30,00,UNIDAD,24,.5,0,00,, ,,,15,00,15,00, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,10,10,1,2,211341003,49.24709,1,,1,1,2,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00,, ,,,3,00,0,00, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,10,10,1,2,211341003,49.24709,1,,1,1,1,QUESO DE VACA,4216,10,00,UNIDAD,24,.3,0,00,, ,,,10,00,0,00, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,02,02,1,2,211341003,467.5113,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,15,00,10,00,150,10,5,00,0,00, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,02,02,1,2,211341003,39.25207,1,,1,1,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00,, ,,,3,00,1,00, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10900,11,11,1,2,211341003,1.674121,1,,1,1,1,QUESO DE VACA,4216,40,00,UNIDAD,24,.5,0,00,, ,,,40,00,0,00, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10903,03,03,1,2,211341003,548.7106,1,,1,1,1,QUESO DE VACA,4216,36,00,UNIDAD,24,.5,30,00,7,00,210,14,6,00,0,00, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10905,04,04,1,2,211343002,5.060501,1,,1,1,1,QUESO DE VACA,4216,8,00,KILOGRAMO,12,1,0,00,, ,,,8,00,0,00, 
2024,21,PUNO,12,SANDIA,02,CUYOCUYO,10923,01,01,1,2,211253002,20.76305,1,,1,1,1,CHARQUI,4211,18,00,KILOGRAMO,12,1,0,00,, ,,,10,00,8,00, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,02,02,1,2,211143004,.3638502,1,,1,1,1,QUESO DE VACA,4216,15,00,KILOGRAMO,12,1,0,00,, ,,,15,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10928,08,08,1,2,211143004,109.4534,1,,1,1,1,QUESO DE VACA,4216,150,00,KILOGRAMO,12,1,50,00,18,00,900,18,60,00,40,00, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,01,01,1,2,211142003,144.7457,1,,1,1,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00,, ,,,8,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,02,02,1,2,211142003,3.879055,1,,1,1,1,CHARQUI,4211,12,00,KILOGRAMO,12,1,0,00,, ,,,12,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,05,05,1,2,211142003,11.11192,1,,1,1,1,CHARQUI,4211,15,00,KILOGRAMO,12,1,0,00,, ,,,15,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10931,07,07,1,2,211142003,39.4203,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,04,CARACOTO,10932,03,03,1,2,211142003,19.01831,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,30,00,15,00,450,15,20,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10939,02,02,1,2,211141003,10.11272,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10940,01,01,1,2,211141002,.1979226,1,,1,1,1,QUESO DE VACA,4216,72,00,KILOGRAMO,12,1,0,00,, ,,,72,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10940,03,03,1,2,211141002,.1231468,1,,1,1,1,CHARQUI,4211,15,00,KILOGRAMO,12,1,15,00,20,00,300,20,0,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10942,02,02,1,2,211142003,2.739126,1,,1,1,1,QUESO DE VACA,4216,100,00,UNIDAD,24,.8,0,00,, ,,,70,00,30,00, 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10942,03,03,1,2,211142003,3.036514,1,,1,1,1,QUESO DE VACA,4216,40,00,UNIDAD,24,.4,0,00,, ,,,30,00,10,00, 
2024,21,PUNO,11,SAN ROMAN,02,CABANA,10942,04,04,1,2,211142003,28.00834,1,,1,1,1,QUESO DE VACA,4216,125,00,UNIDAD,24,.8,0,00,, ,,,35,00,90,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10946,03,03,1,2,211141004,2.08811,1,,1,1,1,CHARQUI,4211,10,00,KILOGRAMO,12,1,0,00,, ,,,10,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10947,02,02,1,2,211142003,98.57524,1,,1,1,1,QUESO DE VACA,4216,5,00,UNIDAD,24,1.5,0,00,, ,,,5,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10947,04,04,1,2,211142003,6.423462,1,,1,1,1,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00,, ,,,3,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10949,02,02,1,2,211142002,168.1555,1,,1,1,1,CHARQUI,4211,10,00,KILOGRAMO,12,1,0,00,, ,,,10,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10949,03,03,1,2,211142002,35.44855,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10949,03,03,1,2,211142002,35.44855,1,,1,1,2,YOGURT,4213,25,00,LITRO,14,1,0,00,, ,,,25,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10951,02,02,1,2,211142003,99.70092,1,,1,1,1,CHARQUI,4211,30,00,KILOGRAMO,12,1,0,00,, ,,,30,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10951,02,02,1,2,211142003,99.70092,1,,1,1,3,YOGURT,4213,228,00,LITRO,14,1,0,00,, ,,,48,00,180,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10951,02,02,1,2,211142003,99.70092,1,,1,1,2,QUESO DE VACA,4216,35,00,KILOGRAMO,12,1,0,00,, ,,,35,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10952,06,06,1,2,211142003,15.91206,1,,1,1,1,YOGURT,4213,20,00,LITRO,14,1,0,00,, ,,,20,00,0,00, 
2024,21,PUNO,11,SAN ROMAN,01,JULIACA,10953,03,03,1,2,211143001,1.42888,1,,1,1,1,QUESO DE VACA,4216,10,00,KILOGRAMO,12,1,0,00,, ,,,10,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,01,01,1,2,211051003,2.74568,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,30,00,15,00,450,15,20,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,02,02,1,2,211051003,107.6072,1,,1,1,1,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,10,00,16,00,160,16,20,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,03,03,1,2,211051003,7.168802,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,0,00,, ,,,20,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,04,04,1,2,211051003,5.965466,1,,1,1,1,QUESO DE VACA,4216,10,00,KILOGRAMO,12,1,0,00,, ,,,10,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10954,05,05,1,2,211051003,5.315731,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,30,00,15,00,450,15,10,00,10,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,01,01,1,2,211042003,28.04068,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,10,00,15,00,150,15,10,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,02,02,1,2,211042003,1.135389,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,40,00,16,00,640,16,10,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10955,03,03,1,2,211042003,16.95344,1,,1,1,1,QUESO DE VACA,4216,25,00,KILOGRAMO,12,1,15,00,15,00,225,15,10,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,02,02,1,2,211041003,2.529466,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,15,00,18,00,270,18,5,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,03,03,1,2,211041003,30.49492,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,90,00,12,00,1080,12,10,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,10957,07,07,1,2,211041003,20.34399,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,30,00,15,00,450,15,20,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,1,1,1,QUESO DE VACA,4216,30,00,UNIDAD,24,.5,0,00,, ,,,15,00,15,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10958,01,01,1,2,211053002,15.58526,1,,1,1,2,CHARQUI,4211,10,00,KILOGRAMO,12,1,0,00,, ,,,5,00,5,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,01,01,1,2,211043002,.4953845,1,,1,1,1,QUESO DE VACA,4216,20,00,MOLDE,41,.5,0,00,, ,,,20,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,04,04,1,2,211043002,1.280371,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,35,00,15,00,525,15,5,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,10959,05,05,1,2,211043002,6.814733,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,60,00,15,00,900,15,40,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10960,03,03,1,2,211051002,3.001762,1,,1,1,1,QUESO DE VACA,4216,87,50,KILOGRAMO,12,1,65,00,16,00,1040,16,17,50,5,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10963,02,02,1,2,211052003,2.014091,1,,1,1,1,QUESO DE VACA,4216,93,00,UNIDAD,24,1.2,0,00,, ,,,50,00,43,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10964,01,01,1,2,211042004,2.460418,1,,1,1,1,QUESO DE VACA,4216,56,00,KILOGRAMO,12,1,10,00,10,00,100,10,46,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10964,02,02,1,2,211042004,5.330619,1,,1,1,1,CHARQUI,4211,45,00,KILOGRAMO,12,1,0,00,, ,,,25,00,20,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10964,03,03,1,2,211042004,.0780928,1,,1,1,1,QUESO DE VACA,4216,24,00,UNIDAD,24,.8,0,00,, ,,,24,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10964,04,04,1,2,211042004,2.570022,1,,1,1,1,QUESO DE VACA,4216,16,00,UNIDAD,24,.8,0,00,, ,,,16,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10966,01,01,1,2,211041002,14.68139,1,,1,1,1,CHARQUI,4211,50,00,KILOGRAMO,12,1,0,00,, ,,,50,00,0,00, 
2024,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,10968,01,01,1,2,211043004,1.217688,1,,1,1,1,QUESO DE VACA,4216,6,00,KILOGRAMO,12,1,0,00,, ,,,2,00,4,00, 
2024,21,PUNO,09,MOHO,04,TILALI,10971,01,01,1,2,210953003,193.1897,1,,1,1,1,QUESO DE VACA,4216,180,00,UNIDAD,24,.5,80,00,6,00,480,12,20,00,80,00, 
2024,21,PUNO,09,MOHO,04,TILALI,10971,01,01,1,2,210953003,193.1897,1,,1,1,2,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00,, ,,,2,00,2,00, 
2024,21,PUNO,09,MOHO,04,TILALI,10971,02,02,1,2,210953003,51.74844,1,,1,1,1,QUESO DE VACA,4216,170,00,UNIDAD,24,.8,110,00,12,00,1320,15,15,00,45,00, 
2024,21,PUNO,09,MOHO,04,TILALI,10971,03,03,1,2,210953003,99.17477,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
