ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16601,05,05,1,2,051131003,36.43255,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,MONTON,42,20,0,000,, ,,,0,000,15,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16601,06,06,1,2,051131003,46.96407,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,MONTON,42,20,0,000,, ,,,0,000,15,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16601,07,07,1,2,051131003,61.79447,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,MONTON,42,20,6,000,15,00,90,.75,0,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16603,04,04,1,2,051141003,3.737726,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,2,000,MONTON,42,20,0,000,, ,,,2,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16603,07,07,1,2,051141003,6.575647,1,,1,1,1,AVENA GRANO,2102,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1,000,ARCO,25,30,0,000,, ,,,1,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16604,02,02,1,2,051132003,5.748694,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MONTON,42,20,0,000,, ,,,0,000,10,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16605,01,01,1,2,051131003,63.14685,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MONTON,42,20,0,000,, ,,,4,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16605,02,02,1,2,051131003,5.977822,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MONTON,42,20,0,000,, ,,,4,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16605,04,04,1,2,051131003,11.08572,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,MONTON,42,20,0,000,, ,,,0,000,3,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16605,05,05,1,2,051131003,8.599882,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MONTON,42,20,0,000,, ,,,4,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16605,06,06,1,2,051131003,45.27928,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,MONTON,42,20,4,000,25,00,100,1.25,0,000,4,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16605,07,07,1,2,051131003,45.87167,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,MONTON,42,15,0,000,, ,,,6,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16605,08,08,1,2,051131003,191.4753,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,MONTON,42,20,0,000,, ,,,0,000,6,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16606,03,03,1,2,051131003,3.815043,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,ARCO,25,20,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16606,04,04,1,2,051131003,11.53135,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,ARCO,25,20,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16606,08,08,1,2,051131003,63.33086,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,ARCO,25,20,0,000,, ,,,0,000,80,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16606,09,09,1,2,051131003,3.585514,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,ARCO,25,20,0,000,, ,,,0,000,5,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16607,02,02,1,2,051131002,4.071649,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MANTADA,15,25,0,000,, ,,,0,000,4,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16607,06,06,1,2,051131002,.0892307,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,MONTON,42,20,0,000,, ,,,10,000,5,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16607,08,08,1,2,051131002,27.98378,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MANTADA,15,25,0,000,, ,,,4,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16607,09,09,1,2,051131002,2.103479,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,MONTON,42,20,0,000,, ,,,0,000,1,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16607,10,10,1,2,051131002,7.752148,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MANTADA,15,25,0,000,, ,,,4,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16608,01,01,1,2,051131003,53.42925,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,MONTON,42,20,0,000,, ,,,30,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16608,02,02,1,2,051131003,12.69365,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MONTON,42,25,0,000,, ,,,4,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16608,04,04,1,2,051131003,11.07026,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MONTON,42,20,0,000,, ,,,0,000,4,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16608,05,05,1,2,051131003,12.82944,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,MONTON,42,20,0,000,, ,,,2,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16608,06,06,1,2,051131003,9.330383,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,MONTON,42,20,0,000,, ,,,0,000,15,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,08,VISCHONGO,16608,07,07,1,2,051131003,19.69501,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,MONTON,42,20,0,000,, ,,,0,000,8,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16609,01,01,1,2,051131003,82.22736,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,40,0,000,, ,,,0,000,10,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16609,02,02,1,2,051131003,61.63136,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,30,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16609,03,03,1,2,051131003,8.674812,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,ARCO,25,30,0,000,, ,,,3,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16609,04,04,1,2,051131003,32.16494,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,40,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16609,05,05,1,2,051131003,.4192683,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,30,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16609,06,06,1,2,051131003,35.83736,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,30,0,000,, ,,,15,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16609,07,07,1,2,051131003,42.01546,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,MANTADA,15,20,0,000,, ,,,15,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16610,03,03,1,2,051131003,73.51528,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,20,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16611,01,01,1,2,051172003,5.670075,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,40,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16611,02,02,1,2,051172003,.9300516,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,40,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16611,03,03,1,2,051172003,18.7125,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,30,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,07,SAURAMA,16611,07,07,1,2,051172003,6.170218,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,30,0,000,, ,,,0,000,15,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,06,INDEPENDENCIA,16612,02,02,1,2,051131003,12.27144,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,30,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,06,INDEPENDENCIA,16612,03,03,1,2,051131003,38.20421,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,30,0,000,, ,,,5,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,06,INDEPENDENCIA,16612,04,04,1,2,051131003,24.86805,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,CARGA,09,50,0,000,, ,,,25,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,06,INDEPENDENCIA,16613,02,02,1,2,051131003,74.31506,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,30,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,06,INDEPENDENCIA,16613,04,04,1,2,051131003,63.69894,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,30,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16614,01,01,1,2,051132003,59.82257,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,MONTON,42,35,0,000,, ,,,30,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16614,02,02,1,2,051132003,5.155799,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MONTON,42,25,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16615,01,01,1,2,051131003,21.90249,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,20,000,MANTADA,15,20,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16615,03,03,1,2,051131003,6.001491,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,MANTADA,15,20,0,000,, ,,,5,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16615,04,04,1,2,051131003,11.36061,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,MANTADA,15,20,0,000,, ,,,5,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16615,09,09,1,2,051131003,4.162332,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,20,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16617,01,01,1,2,051131003,.5490801,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,10,0,000,, ,,,15,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16617,02,02,1,2,051131003,6.587775,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,10,0,000,, ,,,5,000,5,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16617,03,03,1,2,051131003,9.631896,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,10,0,000,, ,,,15,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16617,04,04,1,2,051131003,7.966033,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,15,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16617,05,05,1,2,051131003,3.697398,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,15,0,000,, ,,,30,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16617,07,07,1,2,051131003,30.41112,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,10,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16617,08,08,1,2,051131003,11.6163,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,10,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16617,10,10,1,2,051131003,23.28416,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,CARGA,09,15,0,000,, ,,,25,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16618,01,01,1,2,051131004,6.203289,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,15,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,05,HUAMBALPA,16618,02,02,1,2,051131004,3.436273,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,CARGA,09,15,0,000,, ,,,8,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16619,02,02,1,2,051131003,126.5271,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,MONTON,42,25,0,000,, ,,,30,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16619,05,05,1,2,051131003,86.87428,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MONTON,42,35,0,000,, ,,,0,000,10,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16620,04,04,1,2,051141002,.1649058,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,MANTADA,15,40,0,000,, ,,,80,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16620,06,06,1,2,051141002,.0467383,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,MANTADA,15,30,0,000,, ,,,0,000,50,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16621,01,01,1,2,051172002,.7930896,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,MONTON,42,25,0,000,, ,,,0,000,30,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16621,02,02,1,2,051172002,.020425,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,MONTON,42,30,0,000,, ,,,0,000,25,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16624,02,02,1,2,051142003,13.01242,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,20,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16624,03,03,1,2,051142003,4.581524,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,ARCO,25,40,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16624,04,04,1,2,051142003,19.01132,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,ARCO,25,40,0,000,, ,,,3,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16624,06,06,1,2,051142003,1.292972,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,ARCO,25,30,0,000,, ,,,2,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16624,07,07,1,2,051142003,5.81371,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,ARCO,25,40,0,000,, ,,,2,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16624,08,08,1,2,051142003,23.7679,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,ARCO,25,30,0,000,, ,,,6,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16624,09,09,1,2,051142003,.3254444,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,20,0,000,, ,,,10,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16625,01,01,1,2,051143003,13.15654,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,ARCO,25,10,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16627,01,01,1,2,051141003,3.862018,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,ARCO,25,50,0,000,, ,,,6,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,01,01,1,2,051141003,29.35374,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,5,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,02,02,1,2,051141003,2.067299,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,MANTADA,15,4,0,000,, ,,,4,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,03,03,1,2,051141003,20.66279,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,10,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,04,04,1,2,051141003,3.963103,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,MONTON,42,15,0,000,, ,,,0,000,8,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,05,05,1,2,051141003,26.73303,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,10,0,000,, ,,,0,000,10,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,06,06,1,2,051141003,21.2427,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,10,0,000,, ,,,3,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,07,07,1,2,051141003,10.7987,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,10,0,000,, ,,,0,000,20,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,10,10,1,2,051141003,13.09007,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,MONTON,42,10,0,000,, ,,,2,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,11,11,1,2,051141003,19.03635,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,MONTON,42,10,0,000,, ,,,8,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16628,12,12,1,2,051141003,6.704643,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,MONTON,42,10,0,000,, ,,,8,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16630,01,01,1,2,051141003,32.75361,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,MANTADA,15,20,0,000,, ,,,40,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16630,02,02,1,2,051141003,29.34392,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,MANTADA,15,30,0,000,, ,,,50,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16630,03,03,1,2,051141003,5.489758,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,MANTADA,15,20,15,000,5,00,75,.25,0,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16630,06,06,1,2,051141003,34.0356,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,ARCO,25,30,0,000,, ,,,300,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,04,CONCEPCION,16630,07,07,1,2,051141003,13.59922,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,MANTADA,15,30,0,000,, ,,,0,000,25,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16631,01,01,1,2,051133002,.052767,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,MONTON,42,30,0,000,, ,,,0,000,1,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16631,02,02,1,2,051133002,.0958527,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,60,000,MONTON,42,15,0,000,, ,,,60,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16631,03,03,1,2,051133002,.1181627,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,43,000,CARGA,09,15,0,000,, ,,,43,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16631,04,04,1,2,051133002,.0436621,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,MONTON,42,40,0,000,, ,,,3,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16632,01,01,1,2,051134003,455.4151,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,40,0,000,, ,,,30,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16632,02,02,1,2,051134003,985.3729,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,30,0,000,, ,,,20,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16632,03,03,1,2,051134003,299.2696,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,30,0,000,, ,,,30,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16633,02,02,1,2,051133003,224.2149,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,15,0,000,, ,,,0,000,10,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16633,03,03,1,2,051133003,101.7316,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,MONTON,42,20,0,000,, ,,,5,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16633,04,04,1,2,051133003,155.5411,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,CARGA,09,15,0,000,, ,,,2,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16634,03,03,1,2,051173003,1.969172,1,,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,0,000,200,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16634,04,04,1,2,051173003,15.0262,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16635,01,01,1,2,051131003,3.172889,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,18,000,CARGA,09,10,0,000,, ,,,18,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16635,02,02,1,2,051131003,6.128242,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,15,0,000,, ,,,5,000,0,000, 
2024,05,AYACUCHO,11,VILCAS HUAMAN,03,CARHUANCA,16635,03,03,1,2,051131003,23.84261,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,15,0,000,, ,,,20,000,0,000, 
