ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P301A_1,P302A_1,P301A_2,P302A_2,P301A_3,P302A_3,P301A_4,P302A_4,P301A_4A,P302A_4A,P301A_4B,P302A_4B,P301A_4C,P302A_4C,P301A_5,P302A_5,P301A_6,P302A_6,P301A_7,P302A_7,P301A_8,P302A_8,P301A_9,P302A_9,P301A_10,P302A_10,P301A_11,P302A_11,P301A_12,P302A_12,P301A_12A,P302A_12A,P301A_12B,P302A_12B,P301A_12C,P302A_12C,P301A_13,P302A_13,P301A_14,P302A_14,P301A_15,P302A_15,P301A_16,P302A_16,P301A_17,P302A_17,P303B,P304B,P305B,P306B,P307B,P308B,P309B,P310B,P311B,P312B,P313B,P314B,P315B,P316B,P317B,P318B,P319B,P320B,P321B,P322B,P323B,P324B,P325B_1,P325B_2,P325B_3,P325B_4,P325B_5,P325B_6,P325B_7,P326B_1,P326B_2,P326B_3,P326B_4,P326B_5,P326B_6,P326B_7,P327B,P328B,P329B_1,P329B_2,P329B_3,P329B_4,P329B_5,P329B_6,P330B,OMICAP300
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10013,05,05,1,3,250391005,9.21442,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10013,06,06,1,3,250391005,8.385832,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10014,01,01,1,3,250391005,19.92978,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,6,2,,2,,2,,,,,,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10014,02,02,1,3,250391005,4.435269,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,13,2,,2,,2,,,,,,,,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10014,03,03,1,3,250391005,13.63667,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,15,2,,2,,2,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10014,04,04,1,3,250391005,62.26325,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,8,1,8,2,,2,,2,,2,1,2,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10014,05,05,1,3,250391005,.1445945,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,12,2,,2,,2,,,,,,,,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10015,01,01,1,3,250393005,58.22547,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10015,02,02,1,3,250393005,91.52573,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,4,1,4,2,,2,,,,,,,,1,1,2,2,,,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10015,03,03,1,3,250393005,80.92716,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10016,01,01,1,3,250391005,46.84928,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,6,2,,2,,2,,2,,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10016,02,02,1,3,250391005,14.50153,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,2,,2,,2,,,,,,,,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10016,03,03,1,3,250391005,19.81655,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,6,2,,2,,2,,,,,,,,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10016,04,04,1,3,250391005,3.746287,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,2,2,,2,,2,,,,,,,,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10017,01,01,1,3,250391005,2.545616,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,1,2,2,,2,,,,,,,,,,,,,,2,1,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10017,02,02,1,3,250391005,14.24374,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,6,1,20,2,,2,,2,,1,1,2,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10017,03,03,1,3,250391005,.1122787,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10017,04,04,1,3,250391005,.2267063,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,1,10,2,,2,,,,,,,,,,,,,,2,1,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10017,06,06,1,3,250391005,34.49646,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,5,1,5,2,,2,,,,,,,,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10017,12,12,1,3,250391005,2.643015,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,1,4,2,,2,,,,,,,,,,,,,,2,1,2,1,1,2,2,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,01,01,1,3,250392005,6.135175,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,02,02,1,3,250392005,7.666791,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,7,1,7,2,,2,,,,,,,,1,1,2,1,2,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,04,04,1,3,250392005,7.202774,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,15,1,15,2,,2,,,,,,,,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,05,05,1,3,250392005,32.42104,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,06,06,1,3,250392005,20.98761,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,2,1,2,1,2,2,,2,,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,07,07,1,3,250392005,18.99953,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,5,1,5,2,,2,,,,,,,,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,08,08,1,3,250392005,.5630587,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,5,1,5,2,,2,,,,,,,,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,01,01,1,3,250391005,31.08418,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,1,8,2,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,02,02,1,3,250391005,.4229486,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,03,03,1,3,250391005,15.44253,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,5,1,5,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,04,04,1,3,250391005,22.5167,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,5,1,5,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,05,05,1,3,250391005,14.53125,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,06,06,1,3,250391005,4.78622,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,5,2,,2,,2,,2,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,07,07,1,3,250391005,7.556009,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,1,5,2,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,01,01,1,3,250391005,13.82371,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,02,02,1,3,250391005,2.638437,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,03,03,1,3,250391005,17.93131,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,04,04,1,3,250391005,.8302824,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,7,2,,2,,2,,,,,,,,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,05,05,1,3,250391005,13.2792,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,12,2,,2,,2,,,,,,,,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,06,06,1,3,250391005,.0369248,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,15,1,15,2,,2,,,,,,,,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,07,07,1,3,250391005,1.688997,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,5,1,15,1,15,2,,2,,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,08,08,1,3,250391005,.7154477,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,09,09,1,3,250391005,8.162679,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,1,2,,2,,2,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,10,10,1,3,250391005,8.486829,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,12,12,1,3,250391005,.6594181,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,01,01,1,3,250391005,1.787447,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,02,02,1,3,250391005,2.724355,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,2,,2,,2,,,,,,,,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,03,03,1,3,250391005,9.579359,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,5,2,,2,,2,,,,,,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,04,04,1,3,250391005,9.823375,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,2,,2,,2,,,,,,,,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,05,05,1,3,250391005,13.65014,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,10,1,10,2,,2,,2,,2,1,2,1,2,2,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,06,06,1,3,250391005,18.42892,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,10,2,,2,,2,,,,,,,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,07,07,1,3,250391005,18.66356,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,10,2,,2,,2,,,,,,,,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,10,10,1,3,250391005,24.84721,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,01,01,1,3,250391005,.7927845,1,,1,1,0,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,20,1,20,2,,2,,2,,1,1,2,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,02,02,1,3,250391005,3.166922,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,03,03,1,3,250391005,3.346215,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,3,1,15,2,,2,,2,,2,1,2,1,2,2,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,04,04,1,3,250391005,4.13501,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,05,05,1,3,250391005,.0690132,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,07,07,1,3,250391005,7.045503,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,08,08,1,3,250391005,18.78094,1,,0,0,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,09,09,1,3,250391005,9.74254,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,10,1,10,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,01,01,1,3,250391005,11.67442,1,,1,1,0,2,,1,10,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,5,1,5,1,5,2,,2,,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,02,02,1,3,250391005,9.0649,1,,1,0,0,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,6,1,6,2,,2,,,,,,,,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,03,03,1,3,250391005,20.01668,1,,1,0,0,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,3,1,3,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,04,04,1,3,250391005,8.955767,1,,1,0,0,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,05,05,1,3,250391005,27.53209,1,,1,0,0,2,,1,10,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,15,2,,2,,2,,,,,,,,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,06,06,1,3,250391005,7.677308,1,,1,0,0,2,,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,9,1,9,2,,2,,,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,07,07,1,3,250391005,.109087,1,,1,1,0,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,1,8,1,8,2,,2,,,,,,,,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,, 
